fold,tipo,mae,rmse,r2
5,xgb,3.405391295750936,4.104508142956498,-0.02139118460965439
5,xgb,3.442150305728523,4.1584733152858115,-0.048425800813556075
5,xgb,3.4074111625450807,4.102462037602932,-0.02037310741501397
5,xgb,3.417656288665979,4.137631744839052,-0.03794306729038377
5,xgb,3.4527760585960077,4.174682271776234,-0.05661486752507905
5,xgb,3.413788547321242,4.1200657675863015,-0.029148769889846937
5,xgb,3.4183143912529457,4.147649412811968,-0.042975103365215706
5,xgb,3.454511140074049,4.1789102905771935,-0.0587561800687153
5,elastic,3.5523975616926418,4.240476444560827,-0.09018241443904507
5,elastic,3.551789495449503,4.2395655806128465,-0.0897141174347591
5,elastic,3.5513669448349843,4.238933352411829,-0.08938913289893224
5,elastic,3.5509307436145,4.238275816030572,-0.0890511906044762
5,elastic,3.550309594460536,4.237302639896644,-0.0885511207669556
5,elastic,3.5447413288236413,4.22995260366244,-0.08477798881143128
5,elastic,3.5411799155073576,4.2247280569748265,-0.08209995728613695
5,elastic,3.538404535727928,4.220734622071702,-0.08005520869073735
5,elastic,3.535279652023717,4.216320521764633,-0.0777973178199669
5,elastic,3.532483704972931,4.212590244317903,-0.07589105642529903
5,elastic,3.5401279478315133,4.22293566690983,-0.08118196505122754
5,elastic,3.533562944165466,4.2136983344406,-0.07645714093915479
5,elastic,3.5297609507986265,4.208801095885783,-0.07395643795564655
5,elastic,3.526037222309396,4.2041638895512525,-0.07159119714483864
5,elastic,3.520438125227367,4.1977081899843345,-0.06830276232441701
5,elastic,3.5226182492370115,4.197577841926794,-0.0682364170609524
5,elastic,3.500157805776514,4.173360121163257,-0.055945699102930124
5,elastic,3.490310262404994,4.161093495706707,-0.049747406117305104
5,elastic,3.4838067982776044,4.150005865819231,-0.044160555529268786
5,elastic,3.47645079348204,4.1370047086944375,-0.03762850159453501
