player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles,rank_porterias_cero,rank_save_pct,score_porterias_cero,score_save_pct,posicion_equipo,pj,pg,pe,pp,gf,gc,dg,pts,racha5partidos,posicion_rival,pj_rival,pg_rival,pe_rival,pp_rival,gf_rival,gc_rival,dg_rival,pts_rival,racha5partidos_rival,Date,home,away,p_home,p_draw,p_away,p_over25,ah_line,HS,AS,HST,AST,p_win_propio,p_loss_propio,p_draw_match,p_over25_match,ah_line_match,shots_propio,shots_rival,shots_on_target_propio,shots_on_target_rival,target_pf_next,pf_last3_mean,min_last3_mean,goles_last3_sum,xg_team,xg_rival,gf_last5_mean_team,gc_last5_mean_team,goal_diff_last5_team,xg_last5_mean_team,xg_contra_last5_mean_team,gf_last5_mean_rival,gc_last5_mean_rival,goal_diff_last5_rival,xg_last5_mean_rival,xg_contra_last5_mean_rival,pts_diff,gf_diff,gc_diff,is_top4_propio,is_top4_rival,is_bottom3_propio,is_bottom3_rival,pf_last5_std,gc_last5_std,psxg_last5_std,min_last5_sum,psxg_last5_sum,gc_last5_sum,psxg_per90_last5,gc_per90_last5,ataque_top_rival,defensa_floja_propia,ataque_top_y_defensa_floja
Adrian,PT,betis,leganes,0,0,0,0,0.0,0.0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,24_25,5,,1,[],,,,,6,5,2,2,1,5,4,1,8,DDWLW,15,5,1,2,2,3,5,-2,5,DWDLL,2024-09-13,betis,leganes,0.5828098096700637,0.2585043510633347,0.15868583926660149,0.4101265822784811,-0.75,14.0,3.0,5.0,0.0,0.5828098096700637,0.15868583926660149,0.2585043510633347,0.4101265822784811,-0.75,14.0,3.0,5.0,0.0,-1.0,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.5,2.0,0.5,0.0,0.0,3,2,-1,0,0,0,0,,,,,,,,,1,0,0
Adrian,PT,betis,atletico madrid,0,0,0,0,0.0,0.0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,24_25,11,,1,[],,,,,6,11,5,3,3,11,9,2,18,DWLWW,4,11,5,5,1,16,7,9,20,WDDWL,2024-10-27,betis,atletico madrid,0.2996995699727061,0.2969073379543268,0.40339309207296714,0.4205128205128206,0.25,24.0,10.0,3.0,3.0,0.2996995699727061,0.40339309207296714,0.2969073379543268,0.4205128205128206,0.25,24.0,10.0,3.0,3.0,,-1.0,0.0,0.0,0.0,0.0,7.8,7.4,0.39999999999999947,0.0,0.0,12.4,4.2,8.2,0.0,0.0,-2,-5,2,0,1,0,0,,,,0.0,0.0,0.0,,,1,0,0
Adrian Rodriguez,PT,alaves,villarreal,0,32,0,0,0.0,0.0,0,0,0,17,29.4,1,0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,1,0,0,0,2,25.0,12.0,0,0,0,0.0,24_25,27,,1,[],,,,,18,27,6,8,13,30,40,-10,26,LDLDW,5,27,13,8,6,49,36,13,47,WDWWL,2025-03-08,alaves,villarreal,0.3121229689287225,0.2886197333166199,0.3992572977546575,0.46614583333333337,0.25,5.0,24.0,3.0,2.0,0.3121229689287225,0.3992572977546575,0.2886197333166199,0.46614583333333337,0.25,5.0,24.0,3.0,2.0,4.0,,,,0.0,0.0,27.0,37.2,-10.200000000000003,0.0,0.0,46.8,34.4,12.399999999999999,0.0,0.0,-21,-19,4,0,0,1,0,,,,,,,,,1,1,1
Adrian Rodriguez,PT,alaves,las palmas,1,90,0,0,0.0,0.0,0,0,0,33,42.4,0,0,2.0,83.3,1.5,4,0,1,0,1,0,0,0,2,0,0,0,17,110.0,49.0,0,0,0,0.0,24_25,28,,0,[],,,,,17,28,6,9,13,32,42,-10,27,DLDWD,19,28,6,7,15,32,47,-15,25,LLDLD,2024-09-01,alaves,las palmas,0.4886985772392607,0.285925137728045,0.22537628503269433,0.40909090909090917,-0.5,15.0,12.0,5.0,7.0,0.22537628503269433,0.4886985772392607,0.285925137728045,0.40909090909090917,-0.5,12.0,15.0,7.0,5.0,,-1.0,32.0,0.0,0.0,0.0,29.0,39.4,-10.399999999999999,0.0,0.0,29.2,42.2,-13.000000000000004,0.0,0.0,2,0,-5,0,0,0,1,,,,32.0,0.0,0.0,,,1,1,1
Adrián,PT,betis,alaves,1,90,0,0,0.0,0.0,0,0,0,38,71.1,0,0,3.0,60.0,1.6,2,0,0,0,0,0,0,0,0,0,0,0,26,125.0,90.0,0,0,0,0.0,24_25,20,,1,[],,,,,12,20,6,7,7,22,26,-4,25,DWDLL,17,20,5,5,10,24,32,-8,20,DDDLW,2025-01-18,betis,alaves,0.5436647490808795,0.2585362257857443,0.19779902513337613,0.44675324675324674,-0.75,7.0,9.0,2.0,5.0,0.5436647490808795,0.19779902513337613,0.2585362257857443,0.44675324675324674,-0.75,7.0,9.0,2.0,5.0,11.0,,,,0.0,0.0,19.2,20.8,-1.6000000000000014,0.0,0.0,19.0,28.2,-9.2,0.0,0.0,5,-2,-6,0,0,0,0,,,,,,,,,1,0,0
Adrián,PT,betis,mallorca,1,90,0,0,0.0,0.0,0,0,0,32,81.3,0,0,0.0,100.0,0.8,11,0,1,0,1,0,0,0,0,0,0,0,22,113.0,64.0,0,1,0,100.0,24_25,21,,0,[],,,,,10,21,7,7,7,23,26,-3,28,WDLLW,6,21,9,3,9,19,26,-7,30,WWLLL,2024-09-23,betis,mallorca,0.5065740002278684,0.29101059587558387,0.20241540389654777,0.37871287128712877,-0.5,14.0,6.0,6.0,6.0,0.20241540389654777,0.5065740002278684,0.29101059587558387,0.37871287128712877,-0.5,6.0,14.0,6.0,6.0,4.0,2.0,90.0,0.0,0.0,0.0,20.4,22.4,-2.0,0.0,0.0,17.6,18.6,-1.0,0.0,0.0,-2,4,0,0,0,0,0,,,,90.0,1.6,3.0,,,1,0,0
Adrián,PT,betis,athletic,1,90,0,0,0.0,0.0,0,0,0,50,86.0,0,0,2.0,50.0,1.4,4,0,0,0,0,0,0,0,1,0,0,0,31,150.0,121.0,0,0,0,0.0,24_25,22,,1,[],,,,,10,22,7,8,7,25,28,-3,29,DLLWD,4,22,11,8,3,33,20,13,41,WWWDD,2025-02-02,betis,athletic,0.31994957151748243,0.29246924022150234,0.3875811882610153,0.42783505154639173,0.25,10.0,12.0,6.0,4.0,0.31994957151748243,0.3875811882610153,0.29246924022150234,0.42783505154639173,0.25,10.0,12.0,6.0,4.0,3.0,6.5,90.0,0.0,0.0,0.0,21.4,23.6,-2.200000000000003,0.0,0.0,28.6,16.8,11.8,0.0,0.0,-12,-8,8,0,1,0,0,6.363961030678928,2.1213203435596424,0.5656854249492381,180.0,2.4000000000000004,3.0,1.2000000000000002,1.5,1,0,0
Adrián,PT,betis,celta,1,90,0,0,0.0,0.0,0,0,0,44,79.5,0,0,3.0,50.0,2.5,3,0,0,0,0,0,0,0,0,0,0,0,31,155.0,100.0,0,0,0,0.0,24_25,23,,0,[],,,,,11,23,7,8,8,27,31,-4,29,LLWDL,13,23,8,4,11,34,37,-3,28,LLDLW,2024-11-10,betis,celta,0.4772186027218959,0.2696150297863819,0.253166367491722,0.5195822454308094,-0.5,19.0,3.0,6.0,2.0,0.253166367491722,0.4772186027218959,0.2696150297863819,0.5195822454308094,-0.5,3.0,19.0,2.0,6.0,8.0,5.666666666666667,90.0,0.0,0.0,0.0,22.4,25.0,-2.6000000000000014,0.0,0.0,29.0,31.6,-2.6000000000000014,0.0,0.0,1,-7,-6,0,0,0,0,4.725815626252609,1.5275252316519468,0.41633319989322654,270.0,3.8,5.0,1.2666666666666666,1.6666666666666667,1,0,0
Adrián,PT,betis,real sociedad,1,90,0,0,0.0,0.0,0,0,0,20,90.0,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,13,76.0,45.0,0,0,1,0.0,24_25,24,,1,[],,,,,8,24,8,8,8,30,31,-1,32,LWDLW,10,24,9,4,11,20,23,-3,31,LLLWL,2025-02-16,betis,real sociedad,0.37509074776155527,0.30733241913366144,0.31757683310478346,0.3959899749373434,0.0,24.0,5.0,8.0,1.0,0.37509074776155527,0.31757683310478346,0.30733241913366144,0.3959899749373434,0.0,24.0,5.0,8.0,1.0,5.0,6.0,90.0,0.0,0.0,0.0,23.6,26.8,-3.1999999999999993,0.0,0.0,17.8,16.6,1.1999999999999993,0.0,0.0,1,10,8,0,0,0,0,4.08248290463863,1.4142135623730951,0.7041543391425868,360.0,6.3,8.0,1.575,2.0,1,0,0
Adrián,PT,betis,getafe,1,90,0,0,0.0,0.0,0,0,0,38,55.3,0,0,1.0,75.0,1.4,5,0,0,0,0,0,0,0,1,0,0,0,21,100.0,67.0,0,0,0,0.0,24_25,25,,0,[],,,,,7,25,9,8,8,32,32,0,35,WDLWW,14,25,7,9,9,21,20,1,30,WDWWL,2024-09-18,betis,getafe,0.48318952692650996,0.31062183873847066,0.20618863433501933,0.3294663573085847,-0.5,18.0,15.0,8.0,5.0,0.20618863433501933,0.48318952692650996,0.31062183873847066,0.3294663573085847,-0.5,15.0,18.0,5.0,8.0,5.0,5.0,90.0,0.0,0.0,0.0,25.4,28.4,-3.0,0.0,0.0,17.2,17.2,0.0,0.0,0.0,5,11,12,0,0,0,0,3.7815340802378077,1.51657508881031,0.9316651759081693,450.0,6.3,8.0,1.26,1.6,1,0,0
Adrián,PT,betis,real madrid,1,90,0,0,0.0,0.0,0,0,0,21,81.0,0,0,1.0,50.0,1.0,5,0,0,0,0,0,0,0,1,0,0,0,9,37.0,20.0,0,0,0,0.0,24_25,26,,1,[],,,,,6,26,10,8,8,34,33,1,38,DLWWW,3,26,16,6,4,55,25,30,54,LDDWL,2025-03-01,betis,real madrid,0.21654298111234438,0.23463256675809305,0.5488244521295625,0.6237623762376239,0.75,18.0,9.0,3.0,2.0,0.21654298111234438,0.5488244521295625,0.23463256675809305,0.6237623762376239,0.75,18.0,9.0,3.0,2.0,8.0,5.333333333333333,90.0,0.0,0.0,0.0,27.4,29.6,-2.200000000000003,0.0,0.0,51.4,21.8,29.599999999999998,0.0,0.0,-16,-21,8,0,1,0,0,3.271085446759226,1.3038404810405297,0.917605579756357,450.0,6.1,6.0,1.22,1.2,1,0,0
Adrián,PT,betis,las palmas,1,90,0,0,0.0,0.0,0,0,0,28,82.1,0,0,0.0,100.0,0.2,8,0,0,0,0,0,0,0,0,0,0,0,16,49.0,15.0,0,0,0,0.0,24_25,27,,1,[],,,,,6,27,11,8,8,35,33,2,41,LWWWW,19,27,6,6,15,30,45,-15,24,LLLDL,2025-03-09,betis,las palmas,0.6574248817182894,0.2067822296077049,0.13579288867400566,0.5518134715025906,-1.25,14.0,8.0,6.0,1.0,0.6574248817182894,0.13579288867400566,0.2067822296077049,0.5518134715025906,-1.25,14.0,8.0,6.0,1.0,4.0,6.0,90.0,0.0,0.0,0.0,29.6,31.0,-1.3999999999999986,0.0,0.0,28.6,40.4,-11.799999999999997,0.0,0.0,17,5,-12,0,0,0,1,1.8708286933869716,1.140175425099138,0.8988882021697693,450.0,6.299999999999999,7.0,1.2599999999999998,1.4,1,0,0
Adrián,PT,betis,leganes,1,90,0,0,0.0,0.0,0,0,0,30,86.7,0,0,2.0,50.0,1.5,4,0,0,0,0,0,0,0,1,0,0,0,18,96.0,71.0,0,0,0,0.0,24_25,28,,0,[],,,,,6,28,12,8,8,38,35,3,44,WWWWW,18,28,6,9,13,26,43,-17,27,DLWLL,2024-09-13,betis,leganes,0.5828098096700637,0.2585043510633347,0.15868583926660149,0.4101265822784811,-0.75,14.0,3.0,5.0,0.0,0.15868583926660149,0.5828098096700637,0.2585043510633347,0.4101265822784811,-0.75,3.0,14.0,0.0,5.0,2.0,6.0,90.0,0.0,0.0,0.0,31.6,32.0,-0.3999999999999986,0.0,0.0,22.0,36.6,-14.600000000000001,0.0,0.0,17,12,-8,0,0,0,1,2.167948338867881,1.224744871391589,1.0059821071967434,450.0,5.1,5.0,1.0199999999999998,1.0,1,0,0
Adrián,PT,betis,sevilla,1,90,0,0,0.0,0.0,0,0,0,28,57.1,1,0,1.0,50.0,0.7,2,0,0,0,0,0,0,0,0,0,0,0,19,62.0,37.0,0,0,0,0.0,24_25,29,,1,[],,,,,6,29,13,8,8,40,36,4,47,WWWWW,11,29,9,9,11,33,39,-6,36,DDWLL,2025-03-30,betis,sevilla,0.5048990888704823,0.27109638578557144,0.22400452534394633,0.47135416666666663,-0.5,11.0,6.0,3.0,2.0,0.5048990888704823,0.22400452534394633,0.27109638578557144,0.47135416666666663,-0.5,11.0,6.0,3.0,2.0,8.0,5.666666666666667,90.0,0.0,0.0,0.0,33.8,32.8,1.0,0.0,0.0,30.8,35.6,-4.800000000000001,0.0,0.0,11,7,-3,0,0,0,0,1.8708286933869718,0.8366600265340756,0.6870225614927069,450.0,4.1,4.0,0.8199999999999998,0.8,1,0,0
Adrián,PT,betis,barcelona,1,90,0,0,0.0,0.0,0,0,0,35,51.4,0,0,1.0,80.0,1.3,8,0,0,0,0,0,0,0,2,0,0,0,20,63.0,29.0,0,0,0,0.0,24_25,30,,0,[],,,,,6,30,13,9,8,41,37,4,48,WWWWD,1,30,21,4,5,83,29,54,67,WWWWD,2024-12-07,betis,barcelona,0.18764170858200205,0.213077584634229,0.5992807067837691,0.6341463414634148,1.0,12.0,9.0,6.0,3.0,0.5992807067837691,0.18764170858200205,0.213077584634229,0.6341463414634148,1.0,9.0,12.0,3.0,6.0,2.0,4.666666666666667,90.0,0.0,0.0,0.0,35.8,33.8,2.0,0.0,0.0,74.4,26.0,48.400000000000006,0.0,0.0,-19,-42,8,0,1,0,0,2.167948338867881,0.7071067811865475,0.5319774431308157,450.0,4.8,5.0,0.96,1.0,1,0,0
Adrián,PT,betis,villarreal,1,90,0,0,0.0,0.0,0,0,0,24,83.3,0,0,2.0,0.0,1.3,2,0,0,0,0,0,0,0,1,0,0,0,17,68.0,36.0,0,0,0,0.0,24_25,31,,1,[],,,,,6,31,13,9,9,42,39,3,48,WWWDL,5,31,15,9,7,54,40,14,54,LLWDW,2025-04-13,betis,villarreal,0.41023715662349036,0.2703835805018459,0.3193792628746636,0.5520833333333334,-0.25,24.0,8.0,5.0,2.0,0.41023715662349036,0.3193792628746636,0.2703835805018459,0.5520833333333334,-0.25,24.0,8.0,5.0,2.0,7.0,4.666666666666667,90.0,0.0,0.0,0.0,37.6,34.8,2.8000000000000043,0.0,0.0,50.4,37.6,12.799999999999997,0.0,0.0,-6,-12,-1,0,0,0,0,2.60768096208106,0.7071067811865475,0.5128352561983237,450.0,4.7,5.0,0.94,1.0,1,1,1
Adrián,PT,betis,girona,1,90,0,0,0.0,0.0,0,0,0,37,73.0,0,0,1.0,75.0,0.8,7,0,0,0,0,0,0,0,2,0,0,0,25,99.0,44.0,0,0,0,0.0,24_25,32,,0,[],,,,,6,32,14,9,9,45,40,5,51,WWDLW,16,32,9,7,16,39,51,-12,34,DLLLL,2024-08-15,betis,girona,0.39923966269810235,0.283483784164333,0.31727655313756475,0.4960835509138382,-0.25,19.0,13.0,4.0,2.0,0.31727655313756475,0.39923966269810235,0.283483784164333,0.4960835509138382,-0.25,13.0,19.0,2.0,4.0,8.0,4.0,90.0,0.0,0.0,0.0,39.2,36.0,3.200000000000003,0.0,0.0,36.6,44.0,-7.399999999999999,0.0,0.0,17,6,-11,0,0,0,0,3.033150177620621,0.8366600265340756,0.5385164807134506,450.0,5.0,6.0,1.0,1.2,1,1,1
Adrián,PT,betis,valladolid,1,90,0,0,0.0,0.0,0,0,0,22,77.3,0,0,1.0,80.0,1.1,8,0,1,0,1,0,0,0,0,0,0,0,17,82.0,58.0,0,1,0,100.0,24_25,33,,1,[],,,,,6,33,15,9,9,50,41,9,54,WDLWW,20,33,4,4,25,24,81,-57,16,LLLLL,2025-04-24,betis,valladolid,0.8006358911647814,0.1353347600122287,0.0640293488229899,0.6439024390243903,-2.0,16.0,10.0,6.0,5.0,0.8006358911647814,0.0640293488229899,0.1353347600122287,0.6439024390243903,-2.0,16.0,10.0,6.0,5.0,7.0,5.666666666666667,90.0,0.0,0.0,0.0,41.2,37.4,3.8000000000000043,0.0,0.0,20.0,69.2,-49.2,0.0,0.0,38,26,-40,0,0,0,1,2.7928480087537886,0.5477225575051661,0.34928498393145974,450.0,5.6,7.0,1.1199999999999999,1.4,1,1,1
Adrián,PT,betis,espanyol,1,90,0,0,0.0,0.0,0,0,0,31,83.9,0,0,1.0,80.0,1.1,7,0,0,0,0,0,0,0,0,0,0,0,17,108.0,101.0,0,0,0,0.0,24_25,34,,0,[],,,,,6,34,16,9,9,52,42,10,57,DLWWW,14,34,10,9,15,36,44,-8,39,WWWDL,2024-09-29,betis,espanyol,0.5739691305308708,0.2542515777152664,0.17177929175386275,0.4623376623376624,-0.75,20.0,8.0,12.0,1.0,0.17177929175386275,0.5739691305308708,0.2542515777152664,0.4623376623376624,-0.75,8.0,20.0,1.0,12.0,7.0,5.666666666666667,90.0,0.0,0.0,0.0,43.6,38.6,5.0,0.0,0.0,32.0,41.2,-9.200000000000003,0.0,0.0,18,16,-2,0,0,0,0,3.130495168499706,0.44721359549995787,0.2792848008753792,450.0,5.2,6.0,1.04,1.2,1,1,1
Adrián,PT,betis,osasuna,1,90,0,0,0.0,0.0,0,0,0,32,84.4,0,0,1.0,80.0,2.2,7,0,0,0,0,0,0,0,0,0,0,0,17,76.0,62.0,0,0,0,0.0,24_25,35,,1,[],,,,,6,35,16,10,9,53,43,10,58,LWWWD,10,35,10,15,10,43,51,-8,45,WWWLD,2025-05-11,betis,osasuna,0.5796975761618858,0.23887035801645543,0.18143206582165888,0.5221932114882506,-0.75,10.0,16.0,5.0,5.0,0.5796975761618858,0.18143206582165888,0.23887035801645543,0.5221932114882506,-0.75,10.0,16.0,5.0,5.0,5.0,7.333333333333333,90.0,0.0,0.0,0.0,46.0,39.8,6.200000000000003,0.0,0.0,38.2,45.8,-7.599999999999994,0.0,0.0,13,10,-8,0,0,0,0,2.509980079602227,0.44721359549995787,0.20493901531919212,450.0,5.6,6.0,1.1199999999999999,1.2,1,1,1
Adrián,PT,betis,rayo vallecano,1,90,0,0,0.0,0.0,0,0,0,44,77.3,0,0,2.0,66.7,1.1,5,0,0,0,0,0,0,0,2,0,0,0,26,132.0,66.0,0,0,0,0.0,24_25,36,,0,[],,,,,6,36,16,11,9,55,45,10,59,WWWDD,8,36,12,12,12,39,44,-5,48,DLWWD,2024-12-22,betis,rayo vallecano,0.5284658428983403,0.268711445541529,0.2028227115601306,0.42930591259640094,-0.75,14.0,10.0,5.0,4.0,0.2028227115601306,0.5284658428983403,0.268711445541529,0.42930591259640094,-0.75,10.0,14.0,4.0,5.0,5.0,7.333333333333333,90.0,0.0,0.0,0.0,48.4,41.0,7.399999999999999,0.0,0.0,35.4,40.6,-5.200000000000003,0.0,0.0,11,16,1,0,0,0,0,2.387467277262665,0.44721359549995787,0.5338539126015653,450.0,6.5,6.0,1.3,1.2,1,1,1
Adrián,PT,betis,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,35,82.9,0,0,4.0,63.6,5.8,5,0,1,0,1,0,0,0,3,0,0,0,23,96.0,75.0,0,0,0,0.0,24_25,37,,0,[],,,,,6,37,16,11,10,56,49,7,59,WWDDL,3,37,21,10,6,64,30,34,73,WDWLW,2024-10-27,betis,atletico madrid,0.2996995699727061,0.2969073379543268,0.40339309207296714,0.4205128205128206,0.25,24.0,10.0,3.0,3.0,0.40339309207296714,0.2996995699727061,0.2969073379543268,0.4205128205128206,0.25,10.0,24.0,3.0,3.0,5.0,6.333333333333333,90.0,0.0,0.0,0.0,51.0,42.2,8.799999999999997,0.0,0.0,57.0,27.4,29.6,0.0,0.0,-14,-8,19,0,1,0,0,1.095445115010333,0.44721359549995787,0.5412947441089742,450.0,6.300000000000001,6.0,1.2600000000000002,1.2,1,1,1
Adrián,PT,betis,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,35,82.9,0,0,4.0,63.6,5.8,5,0,1,0,1,0,0,0,3,0,0,0,23,96.0,75.0,0,0,0,0.0,24_25,37,,0,[],,,,,6,37,16,11,10,56,49,7,59,WWDDL,3,37,21,10,6,64,30,34,73,WDWLW,2024-10-27,betis,atletico madrid,0.2996995699727061,0.2969073379543268,0.40339309207296714,0.4205128205128206,0.25,24.0,10.0,3.0,3.0,0.40339309207296714,0.2996995699727061,0.2969073379543268,0.4205128205128206,0.25,10.0,24.0,3.0,3.0,4.0,5.666666666666667,90.0,0.0,0.0,0.0,53.2,44.0,9.200000000000003,0.0,0.0,59.2,28.0,31.200000000000003,0.0,0.0,-14,-8,19,0,1,0,0,1.3416407864998745,1.3038404810405297,2.0354360712142245,450.0,11.3,9.0,2.2600000000000002,1.8,1,1,1
Adrián,PT,betis,valencia,1,90,0,0,0.0,0.0,0,0,0,30,80.0,0,0,1.0,50.0,0.4,4,0,0,0,0,0,0,0,0,0,0,0,22,101.0,60.0,0,0,0,0.0,24_25,38,,1,[],,,,,6,38,16,12,10,57,50,7,60,WDDLD,12,38,11,13,14,44,54,-10,46,WWLLD,2025-05-23,betis,valencia,0.4868459946792788,0.25243866390777425,0.2607153414129471,0.5877862595419847,-0.5,14.0,9.0,4.0,2.0,0.4868459946792788,0.2607153414129471,0.25243866390777425,0.5877862595419847,-0.5,14.0,9.0,4.0,2.0,,5.0,90.0,0.0,0.0,0.0,54.4,45.6,8.799999999999997,0.0,0.0,41.2,51.2,-10.0,0.0,0.0,14,13,-4,0,0,0,0,1.0954451150103333,1.5165750888103102,2.4155744658362317,450.0,16.0,12.0,3.2,2.4,1,1,1
Aitor,PT,osasuna,girona,0,0,0,0,0.0,0.0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,12,,1,[],,,,,12,12,4,1,7,14,20,-6,13,WLWLL,1,12,10,1,1,29,15,14,31,LWWWW,2023-11-04,osasuna,girona,0.3332472987083074,0.2781890493565001,0.38856365193519243,0.49347258485639683,0.0,15.0,11.0,3.0,4.0,0.3332472987083074,0.38856365193519243,0.2781890493565001,0.49347258485639683,0.0,15.0,11.0,3.0,4.0,,,,,0.0,0.0,10.0,12.8,-2.8000000000000007,0.0,0.0,20.8,11.2,9.600000000000001,0.0,0.0,-18,-15,5,0,1,0,0,,,,,,,,,1,0,0
Aitor,PT,osasuna,real sociedad,0,0,0,0,0.0,0.0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,25_26,13,,1,[],,,,,17,13,3,2,8,10,16,-6,11,LLDLL,9,13,4,4,5,17,18,-1,16,DWWDW,2025-11-22,osasuna,real sociedad,0.34292529204470634,0.30519241201389724,0.3518822959413964,0.41085271317829464,0.0,14.0,19.0,4.0,9.0,0.34292529204470634,0.3518822959413964,0.30519241201389724,0.41085271317829464,0.0,14.0,19.0,4.0,9.0,,,,,0.0,0.0,8.2,10.8,-2.6000000000000014,0.0,0.0,10.4,14.4,-4.0,0.0,0.0,-5,-7,-2,0,0,0,0,,,,,,,,,1,0,0
Aitor Fernández,PT,osasuna,athletic,1,90,0,0,0.0,0.0,0,0,0,45,73.3,0,0,2.0,0.0,1.6,2,0,0,0,0,0,0,0,0,0,0,0,28,149.0,106.0,0,0,0,0.0,23_24,2,,1,[],,,,,9,2,1,0,1,2,2,0,3,WL,9,2,1,0,1,2,2,0,3,LW,2023-08-19,osasuna,athletic,0.33849558410680075,0.3080200974348058,0.3534843184583934,0.399497487437186,0.0,18.0,8.0,7.0,2.0,0.33849558410680075,0.3534843184583934,0.3080200974348058,0.399497487437186,0.0,18.0,8.0,7.0,2.0,3.0,,,,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0,0,0,0,0,0,0,,,,,,,,,1,0,0
Aitor Fernández,PT,osasuna,barcelona,1,90,0,0,0.0,0.0,0,0,0,27,55.6,0,0,2.0,75.0,1.6,3,0,0,0,0,0,0,0,1,0,0,0,15,86.0,81.0,0,0,0,0.0,23_24,4,,1,[],,,,,9,4,2,0,2,5,5,0,6,WLWL,4,4,3,1,0,8,4,4,10,DWWW,2023-09-03,osasuna,barcelona,0.18750757634197676,0.23415580265144417,0.578336621006579,0.5364583333333334,0.75,11.0,9.0,3.0,4.0,0.18750757634197676,0.578336621006579,0.23415580265144417,0.5364583333333334,0.75,11.0,9.0,3.0,4.0,1.0,2.0,90.0,0.0,0.0,0.0,2.6666666666666665,1.6666666666666667,0.9999999999999998,0.0,0.0,2.6666666666666665,1.0,1.6666666666666665,0.0,0.0,-4,-3,1,0,1,0,0,,,,90.0,1.6,2.0,,,1,0,0
Aitor Fernández,PT,osasuna,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,23,73.9,1,0,2.0,33.3,1.7,1,0,1,0,1,0,0,0,1,0,0,0,14,35.0,30.0,0,0,0,0.0,23_24,7,,1,[],,,,,14,7,2,1,4,7,10,-3,7,WLLDL,4,7,5,1,1,16,5,11,16,WWLWW,2023-09-28,osasuna,atletico madrid,0.2718361028504979,0.27976135366246574,0.4484025434870363,0.45854922279792754,0.25,13.0,4.0,2.0,3.0,0.2718361028504979,0.4484025434870363,0.27976135366246574,0.45854922279792754,0.25,13.0,4.0,2.0,3.0,2.0,2.5,90.0,0.0,0.0,0.0,5.0,5.2,-0.20000000000000018,0.0,0.0,9.8,2.4,7.4,0.0,0.0,-9,-9,5,0,1,0,0,0.7071067811865476,0.0,0.0,180.0,3.2,4.0,1.6,2.0,1,0,0
Aitor Fernández,PT,osasuna,alaves,0,11,0,0,0.0,0.0,0,0,0,7,71.4,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,2.0,1.0,0,0,0,0.0,23_24,8,,0,[],,,,,9,8,3,1,4,9,10,-1,10,LLDLW,17,8,2,1,5,6,12,-6,7,WLLDL,2024-03-04,osasuna,alaves,0.3989052641584912,0.30954012381129675,0.2915546120302122,0.36764705882352944,-0.25,15.0,10.0,4.0,4.0,0.2915546120302122,0.3989052641584912,0.30954012381129675,0.36764705882352944,-0.25,10.0,15.0,4.0,4.0,5.0,2.0,90.0,0.0,0.0,0.0,6.0,6.8,-0.7999999999999998,0.0,0.0,5.0,7.2,-2.2,0.0,0.0,3,3,-2,0,0,0,0,1.0,0.0,0.05773502691896253,270.0,4.9,6.0,1.6333333333333335,2.0,1,0,0
